_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,can_the_verb_span_stylecolorblueverb_span_be_anchored_in_time,can_the_verb_span_stylecolorblueverb_span_be_anchored_in_time:confidence,after,before,bodytext,can_the_verb_span_stylecolorblueverb_span_be_anchored_in_time_gold,docid,eventid,verb
1696443735,false,finalized,5,4/22/2018 02:39:05,no_its_intentionwishopinion,0.8167,the three eastern European countries to start accession talks .,NATO decided at last year 's Madrid summit to,"<p>It was followed by Denmark , Norway , Germany , France , Greece , Luxembourg , Spain , Britain , the United States , Iceland , Belgium , Italy , Portugal and Turkey . </p><p>NATO decided at last year 's Madrid summit to <span style='color:red;'><strong>invite </strong></span>the three eastern European countries to start accession talks . </p>",,XIE19981203.0008,18,invite
1696443737,false,finalized,5,4/20/2018 16:21:12,no_its_intentionwishopinion,0.6007,accession talks .,NATO decided at last year 's Madrid summit to invite the three eastern European countries to,"<p>It was followed by Denmark , Norway , Germany , France , Greece , Luxembourg , Spain , Britain , the United States , Iceland , Belgium , Italy , Portugal and Turkey . </p><p>NATO decided at last year 's Madrid summit to invite the three eastern European countries to <span style='color:red;'><strong>start </strong></span>accession talks . </p>",,XIE19981203.0008,19,start
1696443738,false,finalized,5,4/21/2018 10:41:46,yes_its_anchorable,1.0,to become full members of NATO in April next year when the alliance celebrates its 50th anniversary in Washington .,"Poland , Hungary and the Czech Republic are","<p>NATO decided at last year 's Madrid summit to invite the three eastern European countries to start accession talks . </p><p>Poland , Hungary and the Czech Republic are <span style='color:red;'><strong>scheduled </strong></span>to become full members of NATO in April next year when the alliance celebrates its 50th anniversary in Washington . </p>",,XIE19981203.0008,21,scheduled
1696443739,false,finalized,6,4/21/2018 15:25:27,no_its_intentionwishopinion,0.6514,full members of NATO in April next year when the alliance celebrates its 50th anniversary in Washington .,"Poland , Hungary and the Czech Republic are scheduled to","<p>NATO decided at last year 's Madrid summit to invite the three eastern European countries to start accession talks . </p><p>Poland , Hungary and the Czech Republic are scheduled to <span style='color:red;'><strong>become </strong></span>full members of NATO in April next year when the alliance celebrates its 50th anniversary in Washington . </p>",,XIE19981203.0008,22,become
1696443740,false,finalized,5,4/20/2018 19:09:30,no_its_hypotheticalcondition,0.4182,its 50th anniversary in Washington .,"Poland , Hungary and the Czech Republic are scheduled to become full members of NATO in April next year when the alliance","<p>NATO decided at last year 's Madrid summit to invite the three eastern European countries to start accession talks . </p><p>Poland , Hungary and the Czech Republic are scheduled to become full members of NATO in April next year when the alliance <span style='color:red;'><strong>celebrates </strong></span>its 50th anniversary in Washington . </p>",,XIE19981203.0008,23,celebrates
1696443741,false,finalized,5,4/22/2018 20:38:33,yes_its_anchorable,1.0,"to admit Poland , Hungary and the Czech Republic in early March , an official from the organization said on Wednesday .",The North Atlantic Treaty Organization ( NATO ) has,"<p>BRUSSELS , February 10 ( Xinhua ) -- </p><p>The North Atlantic Treaty Organization ( NATO ) has <span style='color:red;'><strong>decided </strong></span>to admit Poland , Hungary and the Czech Republic in early March , an official from the organization said on Wednesday . </p>",,XIE19990210.0079,0,decided
1696443742,false,finalized,5,4/20/2018 07:34:07,no_its_intentionwishopinion,0.8224,"Poland , Hungary and the Czech Republic in early March , an official from the organization said on Wednesday .",The North Atlantic Treaty Organization ( NATO ) has decided to,"<p>BRUSSELS , February 10 ( Xinhua ) -- </p><p>The North Atlantic Treaty Organization ( NATO ) has decided to <span style='color:red;'><strong>admit </strong></span>Poland , Hungary and the Czech Republic in early March , an official from the organization said on Wednesday . </p>",,XIE19990210.0079,1,admit
1696443743,false,finalized,5,4/22/2018 19:50:50,yes_its_anchorable,1.0,on Wednesday .,"The North Atlantic Treaty Organization ( NATO ) has decided to admit Poland , Hungary and the Czech Republic in early March , an official from the organization","<p>BRUSSELS , February 10 ( Xinhua ) -- </p><p>The North Atlantic Treaty Organization ( NATO ) has decided to admit Poland , Hungary and the Czech Republic in early March , an official from the organization <span style='color:red;'><strong>said </strong></span>on Wednesday . </p>",,XIE19990210.0079,2,said
1696443744,false,finalized,5,4/23/2018 04:58:43,yes_its_anchorable,1.0,"that the accession was planned for early March , but no exact date was fixed yet .",The official,"<p>The North Atlantic Treaty Organization ( NATO ) has decided to admit Poland , Hungary and the Czech Republic in early March , an official from the organization said on Wednesday . </p><p>The official <span style='color:red;'><strong>said </strong></span>that the accession was planned for early March , but no exact date was fixed yet . </p>",,XIE19990210.0079,3,said
1696443745,false,finalized,5,4/20/2018 08:35:15,yes_its_anchorable,1.0,"for early March , but no exact date was fixed yet .",The official said that the accession was,"<p>The North Atlantic Treaty Organization ( NATO ) has decided to admit Poland , Hungary and the Czech Republic in early March , an official from the organization said on Wednesday . </p><p>The official said that the accession was <span style='color:red;'><strong>planned </strong></span>for early March , but no exact date was fixed yet . </p>",,XIE19990210.0079,4,planned
1696443746,false,finalized,5,4/23/2018 04:58:43,no_its_negation,0.7915,yet .,"The official said that the accession was planned for early March , but no exact date was","<p>The North Atlantic Treaty Organization ( NATO ) has decided to admit Poland , Hungary and the Czech Republic in early March , an official from the organization said on Wednesday . </p><p>The official said that the accession was planned for early March , but no exact date was <span style='color:red;'><strong>fixed </strong></span>yet . </p>",,XIE19990210.0079,5,fixed
1696443747,false,finalized,5,4/22/2018 06:41:08,yes_its_anchorable,1.0,that a ceremonial accession would still be held at the NATO Washington summit on April 24 and 25 .,He,"<p>The official said that the accession was planned for early March , but no exact date was fixed yet . </p><p>He <span style='color:red;'><strong>added </strong></span>that a ceremonial accession would still be held at the NATO Washington summit on April 24 and 25 . </p>",,XIE19990210.0079,6,added
1696443748,false,finalized,5,4/22/2018 02:44:08,no_its_intentionwishopinion,0.8073,at the NATO Washington summit on April 24 and 25 .,He added that a ceremonial accession would still be,"<p>The official said that the accession was planned for early March , but no exact date was fixed yet . </p><p>He added that a ceremonial accession would still be <span style='color:red;'><strong>held </strong></span>at the NATO Washington summit on April 24 and 25 . </p>",,XIE19990210.0079,8,held
1696443750,false,finalized,5,4/20/2018 17:15:06,yes_its_anchorable,0.5962,"the three countries to be eligible for signing the summit documents that will include the alliance 's new strategic concept and post-Madrid development plan , the official added .",The March accession will,"<p>He added that a ceremonial accession would still be held at the NATO Washington summit on April 24 and 25 . </p><p>The March accession will <span style='color:red;'><strong>enable </strong></span>the three countries to be eligible for signing the summit documents that will include the alliance 's new strategic concept and post-Madrid development plan , the official added . </p>",,XIE19990210.0079,11,enable
1696443751,false,finalized,5,4/21/2018 21:05:02,no_its_intentionwishopinion,0.6024,"the summit documents that will include the alliance 's new strategic concept and post-Madrid development plan , the official added .",The March accession will enable the three countries to be eligible for,"<p>He added that a ceremonial accession would still be held at the NATO Washington summit on April 24 and 25 . </p><p>The March accession will enable the three countries to be eligible for <span style='color:red;'><strong>signing </strong></span>the summit documents that will include the alliance 's new strategic concept and post-Madrid development plan , the official added . </p>",,XIE19990210.0079,13,signing
1696443752,false,finalized,5,4/22/2018 10:48:08,yes_its_anchorable,0.4093,"the alliance 's new strategic concept and post-Madrid development plan , the official added .",The March accession will enable the three countries to be eligible for signing the summit documents that will,"<p>He added that a ceremonial accession would still be held at the NATO Washington summit on April 24 and 25 . </p><p>The March accession will enable the three countries to be eligible for signing the summit documents that will <span style='color:red;'><strong>include </strong></span>the alliance 's new strategic concept and post-Madrid development plan , the official added . </p>",,XIE19990210.0079,14,include
1696443753,false,finalized,5,4/20/2018 16:09:07,yes_its_anchorable,1.0,.,"The March accession will enable the three countries to be eligible for signing the summit documents that will include the alliance 's new strategic concept and post-Madrid development plan , the official","<p>He added that a ceremonial accession would still be held at the NATO Washington summit on April 24 and 25 . </p><p>The March accession will enable the three countries to be eligible for signing the summit documents that will include the alliance 's new strategic concept and post-Madrid development plan , the official <span style='color:red;'><strong>added </strong></span>. </p>",,XIE19990210.0079,15,added
1696443754,false,finalized,5,4/22/2018 02:39:14,yes_its_anchorable,1.0,the three central and eastern European countries to join the 16-nation bloc in July 1997 at the Madrid summit .,The western military alliance,"<p>The March accession will enable the three countries to be eligible for signing the summit documents that will include the alliance 's new strategic concept and post-Madrid development plan , the official added . </p><p>The western military alliance <span style='color:red;'><strong>invited </strong></span>the three central and eastern European countries to join the 16-nation bloc in July 1997 at the Madrid summit . </p>",,XIE19990210.0079,16,invited
1696443755,false,finalized,5,4/22/2018 09:38:48,no_its_intentionwishopinion,0.8047,the 16-nation bloc in July 1997 at the Madrid summit .,The western military alliance invited the three central and eastern European countries to,"<p>The March accession will enable the three countries to be eligible for signing the summit documents that will include the alliance 's new strategic concept and post-Madrid development plan , the official added . </p><p>The western military alliance invited the three central and eastern European countries to <span style='color:red;'><strong>join </strong></span>the 16-nation bloc in July 1997 at the Madrid summit . </p>",,XIE19990210.0079,17,join
1696443756,false,finalized,5,4/20/2018 04:35:49,yes_its_anchorable,1.0,all necessary formalities for accession after the Hungarian parliament ratified the accession treaty on Tuesday .,The three countries have,<p>The western military alliance invited the three central and eastern European countries to join the 16-nation bloc in July 1997 at the Madrid summit . </p><p>The three countries have <span style='color:red;'><strong>finished </strong></span>all necessary formalities for accession after the Hungarian parliament ratified the accession treaty on Tuesday . </p>,,XIE19990210.0079,19,finished
1696443757,false,finalized,5,4/20/2018 04:58:55,yes_its_anchorable,1.0,the accession treaty on Tuesday .,The three countries have finished all necessary formalities for accession after the Hungarian parliament,<p>The western military alliance invited the three central and eastern European countries to join the 16-nation bloc in July 1997 at the Madrid summit . </p><p>The three countries have finished all necessary formalities for accession after the Hungarian parliament <span style='color:red;'><strong>ratified </strong></span>the accession treaty on Tuesday . </p>,,XIE19990210.0079,21,ratified
1696443758,false,finalized,5,4/22/2018 17:05:29,yes_its_anchorable,1.0,"for NATO membership are Romania , Slovenia , Latvia , Estonia , Lithuania and Bulgaria .",Also,"<p>The three countries have finished all necessary formalities for accession after the Hungarian parliament ratified the accession treaty on Tuesday . </p><p>Also <span style='color:red;'><strong>applying </strong></span>for NATO membership are Romania , Slovenia , Latvia , Estonia , Lithuania and Bulgaria . </p>",,XIE19990210.0079,22,applying
1696443759,false,finalized,5,4/22/2018 09:31:24,yes_its_anchorable,1.0,papers of accession in simultaneous ceremonies -- broadcast live on Polish television in Warsaw and Prague -- to become members of the North Atlantic Treaty Organization ( NATO ) .,The presidents of Poland and the Czech Republic have,"<p>WARSAW , February 26 ( Xinhua ) -- </p><p>The presidents of Poland and the Czech Republic have <span style='color:red;'><strong>signed </strong></span>papers of accession in simultaneous ceremonies -- broadcast live on Polish television in Warsaw and Prague -- to become members of the North Atlantic Treaty Organization ( NATO ) . </p>",,XIE19990227.0171,0,signed
1696443760,false,finalized,5,4/21/2018 09:47:59,no_its_intentionwishopinion,0.8033,members of the North Atlantic Treaty Organization ( NATO ) .,The presidents of Poland and the Czech Republic have signed papers of accession in simultaneous ceremonies -- broadcast live on Polish television in Warsaw and Prague -- to,"<p>WARSAW , February 26 ( Xinhua ) -- </p><p>The presidents of Poland and the Czech Republic have signed papers of accession in simultaneous ceremonies -- broadcast live on Polish television in Warsaw and Prague -- to <span style='color:red;'><strong>become </strong></span>members of the North Atlantic Treaty Organization ( NATO ) . </p>",,XIE19990227.0171,3,become
1696443761,false,finalized,5,4/20/2018 06:48:40,yes_its_anchorable,1.0,the preparatory documents in their presidential palaces .,Poland 's Aleksander Kwasniewski and Vaclav Havel,<p>The presidents of Poland and the Czech Republic have signed papers of accession in simultaneous ceremonies -- broadcast live on Polish television in Warsaw and Prague -- to become members of the North Atlantic Treaty Organization ( NATO ) . </p><p>Poland 's Aleksander Kwasniewski and Vaclav Havel <span style='color:red;'><strong>signed </strong></span>the preparatory documents in their presidential palaces . </p>,,XIE19990227.0171,4,signed
1696443762,false,finalized,5,4/23/2018 08:10:30,yes_its_anchorable,0.8189,also present at the ceremony .,Polish Defense Minister Janusz Onyszkiewicz and other senior military officers,<p>Poland 's Aleksander Kwasniewski and Vaclav Havel signed the preparatory documents in their presidential palaces . </p><p>Polish Defense Minister Janusz Onyszkiewicz and other senior military officers <span style='color:red;'><strong>were </strong></span>also present at the ceremony . </p>,,XIE19990227.0171,5,were
1696443763,false,finalized,5,4/21/2018 00:02:30,yes_its_anchorable,1.0,"to join NATO in Madrid in July 1997 , will officially join NATO on March 12 in a ceremony in Independence , Missouri .","Poland , the Czech Republic and Hungary , who were","<p>Polish Defense Minister Janusz Onyszkiewicz and other senior military officers were also present at the ceremony . </p><p>Poland , the Czech Republic and Hungary , who were <span style='color:red;'><strong>invited </strong></span>to join NATO in Madrid in July 1997 , will officially join NATO on March 12 in a ceremony in Independence , Missouri . </p>",,XIE19990227.0171,7,invited
1696443764,false,finalized,5,4/22/2018 03:35:32,no_its_intentionwishopinion,0.6106,"NATO in Madrid in July 1997 , will officially join NATO on March 12 in a ceremony in Independence , Missouri .","Poland , the Czech Republic and Hungary , who were invited to","<p>Polish Defense Minister Janusz Onyszkiewicz and other senior military officers were also present at the ceremony . </p><p>Poland , the Czech Republic and Hungary , who were invited to <span style='color:red;'><strong>join </strong></span>NATO in Madrid in July 1997 , will officially join NATO on March 12 in a ceremony in Independence , Missouri . </p>",,XIE19990227.0171,8,join
1696443765,false,finalized,5,4/22/2018 03:50:07,yes_its_anchorable,0.6108,"NATO on March 12 in a ceremony in Independence , Missouri .","Poland , the Czech Republic and Hungary , who were invited to join NATO in Madrid in July 1997 , will officially","<p>Polish Defense Minister Janusz Onyszkiewicz and other senior military officers were also present at the ceremony . </p><p>Poland , the Czech Republic and Hungary , who were invited to join NATO in Madrid in July 1997 , will officially <span style='color:red;'><strong>join </strong></span>NATO on March 12 in a ceremony in Independence , Missouri . </p>",,XIE19990227.0171,9,join
1696443766,false,finalized,5,4/22/2018 07:32:50,yes_its_anchorable,1.0,Budapest 's accession document on February 10 .,Hungarian head of state Arpad Goencz,"<p>Poland , the Czech Republic and Hungary , who were invited to join NATO in Madrid in July 1997 , will officially join NATO on March 12 in a ceremony in Independence , Missouri . </p><p>Hungarian head of state Arpad Goencz <span style='color:red;'><strong>signed </strong></span>Budapest 's accession document on February 10 . </p>",,XIE19990227.0171,11,signed
1696443767,false,finalized,5,4/22/2018 16:18:29,yes_its_anchorable,1.0,Polish Foreign Minister Bronisaw Geremek to visit the United States .,U.S. Secretary of State Madeleine Albright has,<p>Hungarian head of state Arpad Goencz signed Budapest 's accession document on February 10 . </p><p>U.S. Secretary of State Madeleine Albright has <span style='color:red;'><strong>invited </strong></span>Polish Foreign Minister Bronisaw Geremek to visit the United States . </p>,,XIE19990227.0171,12,invited
1696443768,false,finalized,5,4/20/2018 05:11:32,yes_its_anchorable,0.6103,for Europe 's West .,"In her speech , in the small auditorium where dignitaries from the three countries sat and the three foreign ministers flanked her on the stage , Albright countered that NATO would now do `` for Europe 's East what NATO has already helped to","<p>As of Friday , the border between Western Europe and the former Soviet Union moved to the eastern border of Poland . </p><p>In her speech , in the small auditorium where dignitaries from the three countries sat and the three foreign ministers flanked her on the stage , Albright countered that NATO would now do `` for Europe 's East what NATO has already helped to <span style='color:red;'><strong>do </strong></span>for Europe 's West . </p>",,NYT19990312.0271,51,do
1696443769,false,finalized,5,4/20/2018 14:57:43,no_its_intentionwishopinion,0.626,erasing _ without replacing _ the line drawn in Europe by Stalin 's bloody boot . '',"Steadily and systematically , we will","<p>In her speech , in the small auditorium where dignitaries from the three countries sat and the three foreign ministers flanked her on the stage , Albright countered that NATO would now do `` for Europe 's East what NATO has already helped to do for Europe 's West . </p><p>Steadily and systematically , we will <span style='color:red;'><strong>continue </strong></span>erasing _ without replacing _ the line drawn in Europe by Stalin 's bloody boot . '' </p>",,NYT19990312.0271,52,continue
1696443770,false,finalized,5,4/22/2018 03:37:34,yes_its_anchorable,0.5925,_ without replacing _ the line drawn in Europe by Stalin 's bloody boot . '',"Steadily and systematically , we will continue","<p>In her speech , in the small auditorium where dignitaries from the three countries sat and the three foreign ministers flanked her on the stage , Albright countered that NATO would now do `` for Europe 's East what NATO has already helped to do for Europe 's West . </p><p>Steadily and systematically , we will continue <span style='color:red;'><strong>erasing </strong></span>_ without replacing _ the line drawn in Europe by Stalin 's bloody boot . '' </p>",,NYT19990312.0271,53,erasing
1696443771,false,finalized,5,4/22/2018 04:33:51,no_its_negation,0.6139,_ the line drawn in Europe by Stalin 's bloody boot . '',"Steadily and systematically , we will continue erasing _ without","<p>In her speech , in the small auditorium where dignitaries from the three countries sat and the three foreign ministers flanked her on the stage , Albright countered that NATO would now do `` for Europe 's East what NATO has already helped to do for Europe 's West . </p><p>Steadily and systematically , we will continue erasing _ without <span style='color:red;'><strong>replacing </strong></span>_ the line drawn in Europe by Stalin 's bloody boot . '' </p>",,NYT19990312.0271,54,replacing
1696443772,false,finalized,5,4/20/2018 16:19:01,yes_its_anchorable,1.0,in Europe by Stalin 's bloody boot . '',"Steadily and systematically , we will continue erasing _ without replacing _ the line","<p>In her speech , in the small auditorium where dignitaries from the three countries sat and the three foreign ministers flanked her on the stage , Albright countered that NATO would now do `` for Europe 's East what NATO has already helped to do for Europe 's West . </p><p>Steadily and systematically , we will continue erasing _ without replacing _ the line <span style='color:red;'><strong>drawn </strong></span>in Europe by Stalin 's bloody boot . '' </p>",,NYT19990312.0271,55,drawn
1696443773,false,finalized,5,4/20/2018 04:49:57,yes_its_anchorable,1.0,"her speech to articulate a forward-looking vision for NATO , which will celebrate its 50th anniversary in Washington next month , and to defend NATO 's potential involvement in Kosovo .",Albright also,"<p>Steadily and systematically , we will continue erasing _ without replacing _ the line drawn in Europe by Stalin 's bloody boot . '' </p><p>Albright also <span style='color:red;'><strong>used </strong></span>her speech to articulate a forward-looking vision for NATO , which will celebrate its 50th anniversary in Washington next month , and to defend NATO 's potential involvement in Kosovo . </p>",,NYT19990312.0271,56,used
1696443774,false,finalized,5,4/20/2018 12:57:49,no_its_intentionwishopinion,0.6182,"a forward-looking vision for NATO , which will celebrate its 50th anniversary in Washington next month , and to defend NATO 's potential involvement in Kosovo .",Albright also used her speech to,"<p>Steadily and systematically , we will continue erasing _ without replacing _ the line drawn in Europe by Stalin 's bloody boot . '' </p><p>Albright also used her speech to <span style='color:red;'><strong>articulate </strong></span>a forward-looking vision for NATO , which will celebrate its 50th anniversary in Washington next month , and to defend NATO 's potential involvement in Kosovo . </p>",,NYT19990312.0271,58,articulate
1696443775,false,finalized,5,4/22/2018 03:22:04,yes_its_anchorable,0.5623,"its 50th anniversary in Washington next month , and to defend NATO 's potential involvement in Kosovo .","Albright also used her speech to articulate a forward-looking vision for NATO , which will","<p>Steadily and systematically , we will continue erasing _ without replacing _ the line drawn in Europe by Stalin 's bloody boot . '' </p><p>Albright also used her speech to articulate a forward-looking vision for NATO , which will <span style='color:red;'><strong>celebrate </strong></span>its 50th anniversary in Washington next month , and to defend NATO 's potential involvement in Kosovo . </p>",,NYT19990312.0271,59,celebrate
1696443776,false,finalized,5,4/22/2018 16:57:51,yes_its_anchorable,0.5986,NATO 's potential involvement in Kosovo .,"Albright also used her speech to articulate a forward-looking vision for NATO , which will celebrate its 50th anniversary in Washington next month , and to","<p>Steadily and systematically , we will continue erasing _ without replacing _ the line drawn in Europe by Stalin 's bloody boot . '' </p><p>Albright also used her speech to articulate a forward-looking vision for NATO , which will celebrate its 50th anniversary in Washington next month , and to <span style='color:red;'><strong>defend </strong></span>NATO 's potential involvement in Kosovo . </p>",,NYT19990312.0271,60,defend
1696443777,false,finalized,5,4/22/2018 10:44:14,yes_its_anchorable,1.0,", NATO must be ready to face `` an aggressive regime , a rampaging faction , or a terrorist group .","In the aftermath of the Cold War , she","<p>Albright also used her speech to articulate a forward-looking vision for NATO , which will celebrate its 50th anniversary in Washington next month , and to defend NATO 's potential involvement in Kosovo . </p><p>In the aftermath of the Cold War , she <span style='color:red;'><strong>said </strong></span>, NATO must be ready to face `` an aggressive regime , a rampaging faction , or a terrorist group . </p>",,NYT19990312.0271,63,said
1696443778,false,finalized,5,4/20/2018 08:04:54,no_its_intentionwishopinion,1.0,"`` an aggressive regime , a rampaging faction , or a terrorist group .","In the aftermath of the Cold War , she said , NATO must be ready to","<p>Albright also used her speech to articulate a forward-looking vision for NATO , which will celebrate its 50th anniversary in Washington next month , and to defend NATO 's potential involvement in Kosovo . </p><p>In the aftermath of the Cold War , she said , NATO must be ready to <span style='color:red;'><strong>face </strong></span>`` an aggressive regime , a rampaging faction , or a terrorist group . </p>",,NYT19990312.0271,65,face
1696443779,false,finalized,5,4/20/2018 17:16:41,yes_its_anchorable,0.7715,"that if , past is prologue , we face a future in which weapons will be more destructive at longer distances than ever before . ''",And we,"<p>In the aftermath of the Cold War , she said , NATO must be ready to face `` an aggressive regime , a rampaging faction , or a terrorist group . </p><p>And we <span style='color:red;'><strong>know </strong></span>that if , past is prologue , we face a future in which weapons will be more destructive at longer distances than ever before . '' </p>",,NYT19990312.0271,66,know
1696443780,false,finalized,6,4/21/2018 15:25:27,no_its_hypotheticalcondition,0.492,a future in which weapons will be more destructive at longer distances than ever before . '',"And we know that if , past is prologue , we","<p>In the aftermath of the Cold War , she said , NATO must be ready to face `` an aggressive regime , a rampaging faction , or a terrorist group . </p><p>And we know that if , past is prologue , we <span style='color:red;'><strong>face </strong></span>a future in which weapons will be more destructive at longer distances than ever before . '' </p>",,NYT19990312.0271,67,face
1696443781,false,finalized,5,4/21/2018 15:04:01,no_its_intentionwishopinion,0.5647,more destructive at longer distances than ever before . '',"And we know that if , past is prologue , we face a future in which weapons will","<p>In the aftermath of the Cold War , she said , NATO must be ready to face `` an aggressive regime , a rampaging faction , or a terrorist group . </p><p>And we know that if , past is prologue , we face a future in which weapons will <span style='color:red;'><strong>be </strong></span>more destructive at longer distances than ever before . '' </p>",,NYT19990312.0271,68,be
1696443783,false,finalized,5,4/22/2018 09:18:33,yes_its_anchorable,1.0,", would produce an initiative that `` responds to the grave threat posed by weapons of mass destruction and their means of delivery . ''","The NATO summit , she","<p>And we know that if , past is prologue , we face a future in which weapons will be more destructive at longer distances than ever before . '' </p><p>The NATO summit , she <span style='color:red;'><strong>said </strong></span>, would produce an initiative that `` responds to the grave threat posed by weapons of mass destruction and their means of delivery . '' </p>",,NYT19990312.0271,70,said
1696443784,false,finalized,5,4/23/2018 06:30:53,no_its_intentionwishopinion,0.4317,an initiative that `` responds to the grave threat posed by weapons of mass destruction and their means of delivery . '',"The NATO summit , she said , would","<p>And we know that if , past is prologue , we face a future in which weapons will be more destructive at longer distances than ever before . '' </p><p>The NATO summit , she said , would <span style='color:red;'><strong>produce </strong></span>an initiative that `` responds to the grave threat posed by weapons of mass destruction and their means of delivery . '' </p>",,NYT19990312.0271,71,produce
1696443785,false,finalized,5,4/22/2018 13:56:57,no_its_intentionwishopinion,0.6212,to the grave threat posed by weapons of mass destruction and their means of delivery . '',"The NATO summit , she said , would produce an initiative that ``","<p>And we know that if , past is prologue , we face a future in which weapons will be more destructive at longer distances than ever before . '' </p><p>The NATO summit , she said , would produce an initiative that `` <span style='color:red;'><strong>responds </strong></span>to the grave threat posed by weapons of mass destruction and their means of delivery . '' </p>",,NYT19990312.0271,73,responds
1696443786,false,finalized,5,4/20/2018 17:06:53,yes_its_anchorable,0.7966,by weapons of mass destruction and their means of delivery . '',"The NATO summit , she said , would produce an initiative that `` responds to the grave threat","<p>And we know that if , past is prologue , we face a future in which weapons will be more destructive at longer distances than ever before . '' </p><p>The NATO summit , she said , would produce an initiative that `` responds to the grave threat <span style='color:red;'><strong>posed </strong></span>by weapons of mass destruction and their means of delivery . '' </p>",,NYT19990312.0271,74,posed
1696443787,false,finalized,5,4/21/2018 19:18:23,yes_its_anchorable,0.6106,"the deployment of NATO-led troops , including 4,000 U.S. soldiers , Albright insisted that NATO was the best tool to enforce a peace settlement .","In Kosovo , where the Yugoslav leader , Slobodan Milosevic , is","<p>The NATO summit , she said , would produce an initiative that `` responds to the grave threat posed by weapons of mass destruction and their means of delivery . '' </p><p>In Kosovo , where the Yugoslav leader , Slobodan Milosevic , is <span style='color:red;'><strong>resisting </strong></span>the deployment of NATO-led troops , including 4,000 U.S. soldiers , Albright insisted that NATO was the best tool to enforce a peace settlement . </p>",,NYT19990312.0271,75,resisting
1696443788,false,finalized,5,4/20/2018 20:32:15,yes_its_anchorable,1.0,that NATO was the best tool to enforce a peace settlement .,"In Kosovo , where the Yugoslav leader , Slobodan Milosevic , is resisting the deployment of NATO-led troops , including 4,000 U.S. soldiers , Albright","<p>The NATO summit , she said , would produce an initiative that `` responds to the grave threat posed by weapons of mass destruction and their means of delivery . '' </p><p>In Kosovo , where the Yugoslav leader , Slobodan Milosevic , is resisting the deployment of NATO-led troops , including 4,000 U.S. soldiers , Albright <span style='color:red;'><strong>insisted </strong></span>that NATO was the best tool to enforce a peace settlement . </p>",,NYT19990312.0271,77,insisted
1696443789,false,finalized,5,4/23/2018 03:12:02,no_its_static,0.6292,the best tool to enforce a peace settlement .,"In Kosovo , where the Yugoslav leader , Slobodan Milosevic , is resisting the deployment of NATO-led troops , including 4,000 U.S. soldiers , Albright insisted that NATO","<p>The NATO summit , she said , would produce an initiative that `` responds to the grave threat posed by weapons of mass destruction and their means of delivery . '' </p><p>In Kosovo , where the Yugoslav leader , Slobodan Milosevic , is resisting the deployment of NATO-led troops , including 4,000 U.S. soldiers , Albright insisted that NATO <span style='color:red;'><strong>was </strong></span>the best tool to enforce a peace settlement . </p>",,NYT19990312.0271,78,was
1696443790,false,finalized,5,4/22/2018 03:02:59,no_its_intentionwishopinion,1.0,a peace settlement .,"In Kosovo , where the Yugoslav leader , Slobodan Milosevic , is resisting the deployment of NATO-led troops , including 4,000 U.S. soldiers , Albright insisted that NATO was the best tool to","<p>The NATO summit , she said , would produce an initiative that `` responds to the grave threat posed by weapons of mass destruction and their means of delivery . '' </p><p>In Kosovo , where the Yugoslav leader , Slobodan Milosevic , is resisting the deployment of NATO-led troops , including 4,000 U.S. soldiers , Albright insisted that NATO was the best tool to <span style='color:red;'><strong>enforce </strong></span>a peace settlement . </p>",,NYT19990312.0271,79,enforce
1696443791,false,finalized,5,4/20/2018 02:12:18,yes_its_anchorable,0.4021,"clear in explaining that a settlement without NATO-led enforcement is not acceptable because only NATO has the credibility and capability to make it work , '' she said .",`` We must,"<p>In Kosovo , where the Yugoslav leader , Slobodan Milosevic , is resisting the deployment of NATO-led troops , including 4,000 U.S. soldiers , Albright insisted that NATO was the best tool to enforce a peace settlement . </p><p>`` We must <span style='color:red;'><strong>be </strong></span>clear in explaining that a settlement without NATO-led enforcement is not acceptable because only NATO has the credibility and capability to make it work , '' she said . </p>",,NYT19990312.0271,81,be
1696443792,false,finalized,5,4/22/2018 23:40:43,no_its_intentionwishopinion,0.7755,"that a settlement without NATO-led enforcement is not acceptable because only NATO has the credibility and capability to make it work , '' she said .",`` We must be clear in,"<p>In Kosovo , where the Yugoslav leader , Slobodan Milosevic , is resisting the deployment of NATO-led troops , including 4,000 U.S. soldiers , Albright insisted that NATO was the best tool to enforce a peace settlement . </p><p>`` We must be clear in <span style='color:red;'><strong>explaining </strong></span>that a settlement without NATO-led enforcement is not acceptable because only NATO has the credibility and capability to make it work , '' she said . </p>",,NYT19990312.0271,82,explaining
1696443793,false,finalized,5,4/20/2018 02:27:36,no_its_negation,0.6102,"not acceptable because only NATO has the credibility and capability to make it work , '' she said .",`` We must be clear in explaining that a settlement without NATO-led enforcement,"<p>In Kosovo , where the Yugoslav leader , Slobodan Milosevic , is resisting the deployment of NATO-led troops , including 4,000 U.S. soldiers , Albright insisted that NATO was the best tool to enforce a peace settlement . </p><p>`` We must be clear in explaining that a settlement without NATO-led enforcement <span style='color:red;'><strong>is </strong></span>not acceptable because only NATO has the credibility and capability to make it work , '' she said . </p>",,NYT19990312.0271,85,is
